,budget,vote_average,vote_count,runtime,status,revenue,id_collection,id_genres,id_production_companies,id_keywords,id_countries,id_lan,com_website,title_len,pop_words,is_in_collection,en_language,fr_language,hi_language,es_language,ja_language,ru_language,it_language,ko_language,ta_language,zh_language,genre_ 10402,genre_ 10749,genre_ 10751,genre_ 10752,genre_ 10770,genre_ 12,genre_ 14,genre_ 16,genre_ 18,genre_ 27,genre_ 28,genre_ 35,genre_ 36,genre_ 37,genre_ 53,genre_ 80,genre_ 878,genre_ 9648,genre_ 99,genre_10402,genre_10749,genre_10751,genre_10752,genre_10770,genre_12,genre_14,genre_16,genre_18,genre_27,genre_28,genre_35,genre_36,genre_37,genre_53,genre_80,genre_878,genre_9648,genre_99,genre_<NA>,year,month
2743,14000000,6.7,439,107.0,Released,34793160,178654,"28, 12, 18, 10751","2, 10282, 12608","818, 1321, 1454, 1909, 2526, 6054, 9880, 10950, 15162, 162726, 180808, 189390, 189392",'US','en',0,10,"['jack', 'classic', 'adventure', 'story', 'about', 'the', 'friendship', 'between', 'a', 'and', 'the', 'he', 'from', 'the', 'hands', 'of', 'a', 'man', 'who', 'him.']",1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1991.0,1.0
2744,50000000,7.2,1977,119.0,Released,34808403,,"12, 35, 18","23449, 9195, 258","970, 2159, 9823, 10041, 12988, 156597, 181238, 181239, 226818, 241500, 241501, 241503",'US',"'en', 'is', 'pt', 'fr', 'tl', 'de', 'it'",0,34,"['steve', 'has', 'upon', 'the', 'that', 'a', 'member', 'of', 'his', 'in', 'to', 'his', 'he', 'is', 'on', 'his', 'by', 'a', 'man', 'who', 'believes', 'to', 'be', 'his', 'father,', 'and', 'a', 'journalist', 'by', 'a', 'married', 'man.', 'they', 'travel', 'the', 'all', 'too', 'running', 'into', 'and,', 'more', 'various', 'from', 'past,', 'including', 'his', 'estranged', 'wife,']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004.0,10.0
2745,11000000,7.0,650,140.0,Released,34967437,,"12, 14","41, 174","113, 128, 392, 530, 596, 616, 2035, 2343, 3002, 3098, 8504, 10466, 10629, 10982, 12380, 12965, 14643, 169613, 177128, 177912, 184663, 248986","'GB', 'US'",'en',0,9,"['a', 'of', 'his', 'rise', 'to', 'the', 'the', 'search', 'by', 'his', 'of', 'the', 'for', 'the', 'and', 'ultimately', 'his', 'death.']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981.0,10.0
2746,29000000,6.1,976,104.0,Released,34994648,,"28, 80","275, 80485, 5280","542, 779, 796, 797, 2106, 2111, 2139, 2231, 5340, 6149, 9748, 10175, 15167, 167316, 167580, 226499",'US',"'en', 'ru'",0,8,"['a', 'russian', 'is', 'forced', 'to', 'partner', 'up', 'with', 'a', 'chicago', 'police', 'detective', 'when', 'he', 'is', 'sent', 'to', 'chicago', 'to', 'a', 'drug', 'lord', 'who', 'killed', 'his', 'partner', 'and', 'the']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1988.0,6.0
2747,6000000,5.8,1086,110.0,Released,35000000,150967,35,"6246, 10102","186782, 257052",'IT','it',0,17,"['now', 'in', 'the', 'far', 'north', 'has', 'to', 'a', 'for', 'in', 'the', 'he', 'all', 'his', 'time', 'and', 'all', 'his', 'to', 'this', 'and', 'his', 'wife', 'which', 'of', 'course', 'her', 'beyond', 'things', 'do', 'not', 'much', 'better', 'in', 'where', 'it', 'is', 'wife,', 'who', 'gets', 'on', 'his', 'by', 'always', 'him', 'for', 'his', 'of', 'one', 'day,', 'to', 'a', 'is', 'and', 'on', 'whose', 'does', 'he', 'of']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2012.0,1.0
2748,2300000,7.6,1131,121.0,Released,35000000,,"18, 80","5, 15058","378, 3391, 5034, 10685, 10909, 13006, 14707, 33451","'GB', 'US'","'en', 'mt', 'fr'",0,16,"['is', 'caught', 'to', 'out', 'of', 'the', 'decide', 'to', 'make', 'an', 'of', 'him,', 'him', 'to', 'more', 'than', 'years', 'in', 'has', 'two', 'for', 'the', 'made', 'by', 'his', 'his', 'family,', 'and', 'the', 'american', 'or', 'the']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1978.0,8.0
2749,15000000,5.6,381,106.0,Released,35007180,8647,"80, 18, 53","33, 333, 506, 11482","736, 2908, 4735, 10329, 10669, 15219, 155793, 157632, 161837, 171083, 171095, 171100","'CA', 'US'",'en',0,10,"['a', 'at', 'an', 'who', 'on', 'and', 'working', 'on', 'the', 'gets', 'into', 'the', 'secret', 'society', 'the', 'he', 'hopes', 'it', 'at', 'but', 'the', 'is', 'not', 'what', 'he', 'thought', 'and', 'comes', 'at', 'a']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2000.0,3.0
2750,6400000,6.7,993,99.0,Released,35057696,,18,"308, 288, 22153, 2452, 9987","818, 931, 3071, 5565, 6056, 6165, 6562, 6946, 9732, 33490, 41260, 156221, 162262, 208611, 220664",'GB',"'de', 'en'",0,20,"['is', 'making', 'a', 'movie', 'in', 'young', 'an', 'film', 'wants', 'to', 'be', 'involved', 'and', 'he', 'himself', 'a', 'job', 'on', 'the', 'when', 'film', 'star', 'arrives', 'for', 'the', 'start', 'of', 'all', 'of', 'london', 'is', 'to', 'see', 'the', 'while', 'is', 'struggling', 'to', 'meet', 'her', 'many', 'and', 'and', 'is', 'by', 'her.', 'is', 'met', 'when', 'him', 'into', 'her', 'world', 'where', 'she', 'struggles', 'with', 'her', 'her', 'beauty', 'and', 'her', 'to', 'be', 'a', 'great']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2011.0,11.0
2751,0,6.3,1385,104.0,Released,35081550,,"35, 14","2608, 9195","566, 1284, 3722, 6054, 6099, 6270, 6490, 6733, 9727, 9964, 10266, 10541, 10688, 11096, 12392, 15402, 33721, 233617",'US','en',0,13,"['not', 'only', 'is', 'the', 'most', 'popular', 'girl', 'in', 'school', '--', 'she', 'is', 'also', 'the', 'but', 'things', 'change', 'for', 'the', 'teen', 'when', 'a', 'accident', 'involving', 'a', 'pair', 'of', 'and', 'a', 'chance', 'encounter', 'at', 'a', 'causes', 'her', 'to', 'with', 'a', 'in', 'the', 'form', 'of', 'the', 'struggles', 'to', 'to', 'this', 'and', 'sets', 'out', 'to', 'get', 'her', 'own', 'body', 'back', 'before', 'the']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2002.0,12.0
2752,15000000,7.1,1314,92.0,Released,35097815,,"35, 10749","856, 1824, 12966","242, 699, 708, 965, 2487, 6038, 8778, 9622, 10483, 11001, 13043, 14669, 172240","'FR', 'US'",'en',0,14,"['works', 'the', 'relationship', 'between', 'a', 'and', 'a', 'young', 'from', 'the', 'when', 'parents', 'in', 'new', 'york', 'to', 'rescue', 'her,', 'they', 'are', 'quickly', 'drawn', 'into', 'unexpected', 'romantic', 'everyone', 'discovers', 'that', 'finding', 'love', 'is', 'just', 'a', 'of', 'chance', 'and', 'the', 'of']",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2009.0,6.0
2753,0,6.4,159,97.0,Released,35114428,,35,4,"6270, 9789, 10508, 10873, 11870, 13088, 13130, 161266, 208721",'US','en',0,13,"['a', 'teacher', 'has', 'big', 'plans', 'for', 'the', 'but', 'is', 'forced', 'to', 'them', 'to', 'a', 'english', 'class', 'for', 'his', 'of', 'begins', 'to', 'with', 'and', 'even', 'in']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1987.0,7.0
2754,8045760,5.9,194,95.0,Released,35150960,104833,"35, 80, 9648","33, 8818, 67992","736, 3134, 3136, 9663, 11860, 12670, 207431, 220389, 235565",'US','en',0,12,"['is', 'a', 'out', 'of', 'in', 'small-town', 'where', ""he's"", 'out', 'a', ""he's"", 'when', 'a', 'woman', 'he', 'with', 'turns', 'up', 'he', 'becomes', 'a', 'and', 'must', 'find', 'the', 'killer', 'and', 'clear', 'his']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1989.0,3.0
2755,43000000,6.1,975,115.0,Released,35164920,575987,"28, 80, 53, 18","71170, 5, 258, 84041, 21, 5746, 508, 10104, 34, 264, 116488",<NA>,"'CA', 'DE', 'SE', 'GB', 'US'",'en',0,28,"['in', 'is', 'hired', 'by', 'a', 'computer', 'to', 'a', 'that', 'he', 'believes', 'it', 'is', 'too', 'dangerous', 'to']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2018.0,10.0
2756,100000000,6.4,650,138.0,Released,35168966,,"18, 36, 10752, 53, 9648","4, 763, 10104, 11371, 20344, 114038","339, 2106, 2111, 4607, 6790, 9672, 155652, 187056, 208992, 227612","'CA', 'DE', 'GB', 'US'",'en',0,20,"['when', 'first', 'nuclear', 'on', 'its', 'the', 'crew', 'must', 'race', 'to', 'save', 'the', 'ship', 'and', 'prevent', 'a', 'nuclear']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2002.0,7.0
2757,35000000,6.9,201,102.0,Released,35323292,215326,"35, 10751",4,"387, 1480, 6075, 8338, 33457, 162739, 254877",'US',"'es', 'en'",0,18,"['a', 'major', 'as', 'one', 'of', 'top', 'the', 'bad', 'news', 'is', 'a', 'movie', 'about', 'children', 'that', 'is', 'and', 'quite', 'is', 'at', 'his', 'best', 'as', 'the', 'former', 'who', 'gets', 'into', 'a', 'band', 'of', 'called', 'a', 'with', 'this', 'in', ""it's"", 'impossible', 'to', 'get', 'caught', 'up', 'in', 'the', 'suburban', 'spirit', 'that', 'other', 'to', 'of', 'the', 'have', 'a', 'good', 'time.']",1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1976.0,7.0
2758,18000000,6.9,1254,78.0,Released,35348597,410261,"10749, 16, 10751, 35, 12","3475, 5391, 2, 6125","970, 2032, 4344, 6562, 7312, 14809, 157303","'AU', 'CA', 'US', 'FR'",'en',0,13,"['though', 'always', 'means', 'his', 'and', 'his', 'son,', 'when', 'on', 'his', 'finally', 'gets', 'his', 'to', 'him,', 'he', 'asks', 'her', 'on', 'a', 'trouble', 'at', 'school', 'convinces', 'that', 'he', 'and', 'the', 'boy', 'need', 'to', 'bond', 'over', 'a', 'trip', 'like', 'the', 'one', 'he', 'with', 'his', 'when', 'he', 'was', 'which', 'a', 'in', 'his', 'plans', 'to']",1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995.0,7.0
2759,19000000,6.0,680,108.0,Released,35387212,30663,35,"12, 771","65, 4552, 5570, 8224, 9663, 11724, 14964, 14988, 15214, 220197",'US','en',0,31,"['six', 'years', 'have', 'since', 'leaving', 'and', 'estranged', 'from', 'one', 'another', 'with', 'very', 'different', 'friends', 'and', 'lives.', 'but', 'when', 'arrives', 'on', 'during', 'the', 'with', 'a', 'mysterious', 'in', 'he', 'down', 'beloved', 'christmas', 'to', 'the', 'and', 'embark', 'on', 'a', 'mission', 'through', 'new', 'york', 'city', 'to', 'find', 'the', 'perfect', 'christmas', 'once', 'again', 'into', 'trouble', 'at', 'every', 'single']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2011.0,4.0
2760,31000000,6.7,340,110.0,Released,35419397,,"35, 18, 10749",41,"9991, 10683, 15058, 162804, 170548, 170553, 170554, 170556, 170560, 170569, 170575, 170577, 170578, 170585, 208992, 244886",'US','en',0,8,"['is', 'of', 'her', 'mom', 'their', 'family', 'to', 'a', 'different', 'town', 'any', 'time', 'she', 'it', 'is', 'when', 'they', 'move', 'to', 'a', 'small', 'town', 'and', 'begins', 'a', 'and', 'her', 'sister,', 'hope', 'that', 'they', 'can', 'finally', 'down.', 'but', 'when', 'to', 'an', 'older', 'man', 'gets', 'in', 'the', 'way,', 'the', 'family', 'must', 'learn', 'to', 'each', 'other', 'for', 'who', 'they']",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1990.0,12.0
2761,12000000,6.3,618,100.0,Released,35485056,,"18, 53","11093, 1632, 12501, 14580, 24934, 24933, 2394, 24930","554, 4280, 9665, 184116",'US','en',0,9,"['a', 'troubled', 'desperate', 'to', 'complete', 'the', 'of', 'his', 'makes', 'an', 'that', 'forces', 'him', 'to', 'turn', 'to', 'an', 'unlikely', 'for']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2012.0,9.0
2762,15000000,6.9,3768,140.0,Released,35485608,,"18, 80","10146, 737, 8600, 22632, 2290, 2293","417, 726, 970, 1562, 2669, 3473, 5956, 10260, 10275, 10856, 11001, 14735, 15090, 15363, 155716, 173719, 210772, 243982",'US',"'en', 'es'",0,26,"['a', 'a', 'crime', 'in', 'order', 'to', 'for', 'his', 'wife', 'and', 'an', 'that', 'puts', 'him', 'on', 'a', 'course', 'with', 'a']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2013.0,3.0
2763,15000000,7.0,425,114.0,Released,35509515,,"28, 18, 53",41,"1849, 2314, 3065, 4410, 5641, 9714, 181549",'US',"'ru', 'en'",0,10,"['tom', 'meets', 'a', 'young', 'woman,', 'and', 'they', 'share', 'a', 'then', 'finds', 'out', 'that', 'his', 'david', 'is', 'also', 'involved', 'with', 'when', 'the', 'young', 'woman', 'turns', 'up', 'is', 'put', 'in', 'of', 'the', 'murder', 'he', 'begins', 'to', 'uncover', 'about', 'the', 'but', 'when', 'of', 'his', 'encounter', 'with', 'he', 'becomes', 'a', 'as']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1987.0,8.0
2764,4000000,7.6,1109,120.0,Released,35564473,,99,"26136, 803, 26137, 26138, 26139, 11104, 26140","1329, 1419, 1583, 1849, 4277, 5037, 7548, 11068, 163656, 187554, 226425",'US','en',0,21,"['this', 'is', 'not', 'a', 'film', 'about', 'it', 'is', 'a', 'film', 'about', 'the', 'heart', 'and', 'soul', 'of', 'the', 'united', 'and', 'the', 'million', 'enough', 'to', 'have', 'the', 'right', 'to', 'a', 'from', 'a', 'look', 'at', 'the', 'high', 'school', 'security', 'to', 'the', 'home', 'of', 'president', 'from', 'a', 'young', 'man', 'who', 'makes', 'with', 'the', 'to', 'the', 'murder', 'of', 'a', 'girl', 'by', 'another', 'for', 'is', 'a', 'journey', 'through', 'the', 'through', 'our', 'past,', 'to', 'discover', 'our', 'of', 'is', 'so', 'with']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2002.0,9.0
2765,18000000,7.0,5862,94.0,Released,35692920,,"12, 18, 53","43, 7981, 10892, 20076, 174, 6705, 6707","1262, 2300, 5303, 6511, 8122, 8624, 9672, 9856, 10084, 10349, 10685, 18029, 159880, 175428, 201712, 201713, 201715, 212412","'GB', 'US'",'en',0,9,"['the', 'true', 'story', 'of', 'adventure', 'to', 'save', 'himself', 'after', 'a', 'on', 'his', 'and', 'him', 'in', 'an', 'in']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010.0,5.0
2766,20000000,6.6,1460,104.0,Released,35739755,,35,"9, 5612, 25","616, 2005, 4147, 5774, 6128, 9727, 9755, 11715, 11931, 12380","'FR', 'US'","'en', 'es'",0,25,"['comes', 'home', 'after', 'fighting', 'in', 'the', 'to', 'learn', 'that', 'the', 'king', 'is', 'in', 'and', 'that', 'the', 'king', 'john', 'now', 'with', 'the', 'help', 'of', 'the', 'of', 'a', 'band', 'of', 'fellow', 'to', 'do', 'battle', 'with', 'king', 'john', 'and', 'the']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1993.0,7.0
2767,48000000,6.7,316,132.0,Released,35743308,,"35, 18, 10749","18, 5, 1350","1009, 1412, 1525, 1566, 1803, 4183, 8650, 13028, 166113, 187056",'US','en',0,24,"['a', 'single', 'mother,', 'with', 'dreams', 'of', 'becoming', 'a', 'has', 'a', 'son', 'at', 'the', 'age', 'of', 'in', 'and', 'goes', 'through', 'a', 'marriage', 'with', 'the', 'father.']",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2001.0,10.0
2768,20000000,5.8,289,98.0,Released,35841901,,"12, 10751, 878, 28",3166,"1373, 1826, 3801, 4078, 4380, 12377, 14544, 209280, 266277",'US','en',0,14,"['the', 'is', 'to', 'earth', 'after', 'a', 'search', 'for', 'life', 'when', 'the', 'crew', 'comes', 'upon', 'a', 'lost', 'the', 'near', 'a', 'black', 'the', 'ship', 'is', 'by', 'dr.', 'and', 'his', 'but', 'the', 'and', 'the', 'crew', 'for', 'the', 'ship', 'and', 'its', 'to', 'the', 'power', 'of', 'the', 'black', 'turn', 'to', 'horror', 'as', 'they', 'uncover']",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1979.0,12.0
2769,26000000,7.5,2110,117.0,Released,35926213,,"18, 10749",7295,161272,'US','en',0,14,"['a', 'pair', 'of', 'former', 'high', 'school', 'reunite', 'after', 'many', 'years', 'when', 'they', 'return', 'to', 'visit', 'their', 'small']",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2014.0,10.0
2770,12000000,6.1,1980,128.0,Released,35931410,,"18, 36","10427, 12073, 12074, 12075, 33","5565, 6104, 9672, 157935, 161160, 171068",'US','en',0,4,"['the', 'story', 'of', 'steve', 'from', 'college', 'into', 'one', 'of', 'the', 'most', 'of', 'the']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2013.0,8.0
2771,4000000,7.5,1595,102.0,Released,35976000,10456,"28, 80, 53","174, 171","502, 582, 703, 1336, 1589, 1919, 1930, 3713, 5340, 6093, 6149, 6259, 8181, 9849, 10714, 12371, 14805, 14819, 166287, 188944, 207268",'US',"'es', 'en'",0,11,"['when', 'a', 'san', 'harry', '–', 'famous', 'for', 'his', 'to', 'law', '–', 'is', 'with', 'down', 'the', 'harry', 'eventually', 'in', 'the', 'of', 'a', 'only', 'to', 'see', 'him', 'on', 'now,', 'the', 'detective', 'is', 'determined', 'to', 'the', 'himself.']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1971.0,7.0
2772,4100000,6.7,156,135.0,Released,36000000,366444,"18, 36",25,"537, 1405, 3036, 3571, 5049, 6917, 10520, 14705, 14906, 33720, 222185, 240620",'US','en',0,8,"['is', 'a', 'in', 'the', 'time', 'of', 'he', 'is', 'in', 'of', 'the', 'group', 'that', 'is', 'assigned', 'to', 'he', 'after', 'the', 'he', 'is', 'by', 'and', 'after', 'the', 'to', 'find', 'a', 'way', 'to', 'live', 'with', 'what', 'he', 'has', 'and', 'still', 'not', 'in', 'he', 'returns', 'to', 'to', 'try', 'and', 'learn', 'what', 'he', 'can', 'of', 'the', 'man', 'he']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1953.0,9.0
2773,360000,6.4,38,113.0,Released,36000000,240690,"28, 18, 53, 37","17863, 5316, 9266","6951, 9571, 14736",'US','en',0,15,"['a', 'ruthless', 'gang', 'into', 'a', 'california', 'town', 'and', 'its']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1967.0,12.0
2774,8731048,7.1,658,117.0,Released,36000000,,"9648, 18, 53","223, 224, 225, 310, 315, 591, 850, 1704, 10273, 11389, 104, 694, 94, 46, 3391","90, 213, 1525, 1596, 1660, 2246, 2248, 2249, 2250, 2251, 2263, 6258, 33674, 177185, 207268","'AT', 'FR', 'DE', 'IT'",'fr',0,5,"['a', 'married', 'couple', 'is', 'by', 'a', 'series', 'of', 'on', 'their']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2005.0,5.0
2775,30000000,5.9,987,98.0,Released,36160375,,"35, 10749, 18","33, 7460, 4171","1517, 3616, 9673, 10508, 10738, 14549, 14737, 14738, 15156, 167608, 187282",'US','en',0,12,"['when', 'he', 'suddenly', 'finds', 'himself', 'without', 'his', 'at', 'his', 'local', 'college', 'to', 'start', 'there,', 'he', 'becomes', 'part', 'of', 'an', 'community', 'of', 'students', 'and', 'develops', 'a', 'on', 'his']",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2011.0,6.0
2776,35000000,4.9,446,92.0,Released,36236710,,"10751, 35, 14","34447, 6736, 3929, 6735","10468, 18165, 179430, 179431, 179867, 184952, 234341","'AE', 'US'",'en',0,15,"['when', 'real', 'estate', 'plans', 'to', 'a', 'of', 'to', 'make', 'way', 'for', 'a', 'a', 'band', 'of', 'up', 'to', 'a', 'into', 'the', 'just', 'how', 'much', 'from', 'the', 'can', 'the', 'take', 'before', 'he', 'calls', 'it']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010.0,2.0
2777,50000000,7.3,1604,135.0,Released,36348784,,"18, 35","33, 10163, 12196, 12197, 12198, 694","578, 1025, 1224, 3799, 4344, 6939, 8030, 155762, 186117, 208992, 242689",'GB','en',0,20,"['the', 'that', 'is', 'an', 'where', 'the', 'romance', 'is', 'between', 'the', 'young', 'people', 'of', 'the', 'and', ""it's"", 'about', 'a', 'band', 'of', 'that', 'playing', 'the', 'music', 'that', 'a', 'and', 'up', 'to', 'a', 'government', 'that', '', 'control', 'of', 'popular', 'the', 'british', 'based', 'on', 'the', 'events', 'in', 'in', 'the', 'when', 'the', 'government', 'of', 'to', 'bring', 'the', 'under', 'enough', 'to', 'see', 'the', 'of', 'the', 'on', 'also', 'known', 'as']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2009.0,1.0
2778,4000000,7.1,4039,76.0,Released,36359037,97460,"10751, 16, 10749","2, 3166","977, 1440, 1808, 2038, 5091, 15162",'US','en',0,18,"['a', 'meets', 'up', 'with', 'a', 'dog', 'who', 'calls', 'himself', 'the', 'he', 'is', 'from', 'the', 'wrong', 'side', 'of', 'town,', 'but', 'at', 'home', 'make', 'her', 'decide', 'to', 'travel', 'with', 'him', 'for', 'a']",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1955.0,6.0
2779,25000000,6.1,417,93.0,Released,36400360,108693,35,"2596, 174","395, 4630, 6433, 14570, 33694",'US','en',0,14,"['the', 'family', 'the', 'road', 'again', 'for', 'a', 'this', 'time', 'to', 'the', 'of', 'and']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1997.0,2.0
2780,7000000,4.6,394,89.0,Released,36433975,,27,"22213, 1302, 25","254, 10138, 163053",'US','en',0,11,"['an', 'unexpected', 'takes', 'a', 'terrifying', 'turn', 'for', 'and']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2014.0,8.0
